date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2019-10-31,48.21,44.04,32.01,29.71,4485.82
2019-11-03,48.59,44.45,32.3,29.97,4545.57
2019-11-04,48.73,44.6,32.36,30.09,4571.83
2019-11-05,48.7,44.72,32.31,30.12,4594.62
2019-11-06,48.35,44.72,32.07,30.12,4563.66
2019-11-07,48.5,44.67,32.3,30.16,4581.66
2019-11-10,48.41,44.53,32.24,30.2,4563.97
2019-11-11,47.84,43.51,31.62,29.51,4469.54
2019-11-12,47.82,43.74,31.67,29.7,4474.32
2019-11-13,47.57,43.62,31.33,29.47,4467.72
2019-11-14,47.83,43.83,31.51,29.61,4485.81
2019-11-17,47.35,43.34,31.16,29.06,4445.31
2019-11-18,47.69,43.63,31.48,29.36,4477.36
2019-11-19,48.23,44.32,32.05,29.89,4537.89
2019-11-20,48.16,44.11,31.89,29.61,4501.76
2019-11-21,48.1,43.89,31.8,29.42,4488.83
2019-11-24,47.71,43.68,31.48,29.26,4442.87
2019-11-25,47.58,43.13,31.44,28.9,4452.25
2019-11-26,47.55,43.19,31.38,28.95,4456.46
2019-11-27,47.44,43.36,31.25,28.97,4449.05
2019-11-28,47.4,43.25,31.26,28.92,4434.42
2019-11-29,47.42,43.21,31.26,28.97,4414.16
2019-12-02,47.35,43.2,31.23,28.88,4422.38
2019-12-03,47.65,43.24,31.43,29.06,4443.54
2019-12-04,47.75,43.37,31.45,29.12,4444.24
2019-12-05,48.11,43.75,31.73,29.48,4484.4
2019-12-08,48.55,43.98,31.9,29.69,4513.84
2019-12-09,48.59,44.09,31.96,29.67,4516.03
2019-12-10,48.77,44.26,31.94,29.77,4530.47
2019-12-11,48.39,44.13,31.92,29.68,4524.65
2019-12-12,48.36,44.17,31.87,29.77,4514.0
2019-12-15,48.91,44.66,32.28,30.21,4586.98
2019-12-16,49.66,45.35,32.85,30.59,4636.05
2019-12-17,49.61,45.79,33.11,31.0,4697.07
2019-12-18,49.77,45.95,33.2,31.05,4692.48
2019-12-19,49.87,46.12,33.34,31.29,4698.01
2019-12-22,49.7,45.74,33.16,31.06,4669.05
2019-12-23,49.09,44.93,32.51,30.32,4592.97
2019-12-24,49.8,45.48,33.05,30.66,4644.51
2019-12-25,49.83,45.5,33.18,30.83,4653.11
2019-12-26,50.15,45.81,33.58,31.03,4690.62
2019-12-29,50.12,45.53,33.47,31.02,4671.63
2019-12-30,50.32,45.88,33.67,31.12,4724.45
2020-01-01,50.48,46.03,33.84,31.25,4745.46
2020-01-02,51.15,46.77,34.39,31.82,4821.09
2020-01-05,51.51,46.94,34.47,32.15,4826.73
2020-01-06,51.71,47.22,34.71,32.36,4836.78
2020-01-07,52.17,47.62,35.06,32.67,4886.93
2020-01-08,51.48,47.19,34.67,32.26,4826.14
2020-01-09,52.06,47.77,34.9,32.95,4893.89
2020-01-12,51.95,47.61,34.81,32.94,4886.59
2020-01-13,52.49,48.08,35.19,33.23,4940.59
2020-01-14,52.43,48.04,35.24,33.18,4927.53
2020-01-15,52.33,47.87,35.18,33.06,4908.81
2020-01-16,52.24,47.86,35.1,32.9,4893.83
2020-01-19,51.93,47.66,34.96,32.88,4889.32
