date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2015-04-14,48.4,50.77,33.87,33.7,9786.63
2015-04-15,46.83,49.15,32.99,32.99,10117.99
2015-04-16,47.86,50.06,33.91,33.38,10321.26
2015-04-19,48.96,49.64,34.38,34.14,10149.95
2015-04-20,48.67,50.6,34.38,34.12,10315.71
2015-04-21,49.9,51.18,35.11,34.28,10586.67
2015-04-22,51.16,52.19,36.54,35.01,10561.82
2015-04-23,51.88,52.48,36.25,34.91,10469.98
2015-04-26,52.11,52.91,35.81,34.83,10741.18
2015-04-27,52.81,53.98,36.24,35.99,10619.61
2015-04-28,50.74,52.55,35.03,34.84,10669.3
2015-04-29,51.92,53.96,35.82,35.11,10608.55
2015-05-03,51.92,53.62,35.84,35.06,10704.89
2015-05-04,52.25,53.94,35.55,34.81,10290.41
2015-05-05,50.43,52.18,34.38,33.63,10207.29
2015-05-06,50.02,50.31,34.6,32.96,9998.62
2015-05-07,50.29,50.6,33.92,32.91,10153.94
2015-05-10,50.31,52.06,34.36,33.7,10416.62
2015-05-11,52.08,53.83,35.16,34.32,10537.2
2015-05-12,53.27,53.51,35.97,34.42,10435.5
2015-05-13,53.38,55.31,35.74,34.56,10382.97
2015-05-14,53.02,54.93,35.09,34.69,10210.98
2015-05-17,52.8,53.15,34.38,33.19,10063.43
2015-05-18,51.41,53.23,34.02,32.44,10413.33
2015-05-19,52.68,54.44,35.87,34.1,10455.67
2015-05-20,52.51,54.3,34.22,32.89,10584.95
2015-05-21,53.8,55.57,34.74,33.31,10878.02
2015-05-24,54.89,56.63,35.45,34.02,11218.41
2015-05-25,56.4,58.17,36.69,35.52,11389.01
2015-05-26,56.59,59.85,36.94,36.11,11319.84
2015-05-27,56.97,60.75,37.06,36.6,10558.06
2015-05-28,54.17,56.69,35.53,34.33,10535.54
2015-05-31,54.43,56.9,36.44,34.9,11032.47
2015-06-01,57.26,59.78,38.19,37.04,11179.44
2015-06-02,59.01,61.64,39.47,38.28,11152.98
2015-06-03,59.65,61.77,39.5,37.91,11279.93
2015-06-04,60.08,61.87,40.45,39.16,11385.42
2015-06-07,61.07,62.96,40.98,39.15,11741.07
2015-06-08,61.24,61.7,41.62,39.82,11645.69
2015-06-09,59.95,61.97,40.58,39.41,11580.62
2015-06-10,60.53,62.66,41.13,39.16,11548.74
2015-06-11,61.08,63.21,40.72,38.98,11594.23
2015-06-14,62.6,61.97,43.94,37.06,11336.95
2015-06-15,62.67,60.67,44.69,36.63,11009.17
2015-06-16,60.11,58.1,43.17,35.24,11160.42
2015-06-17,61.28,59.2,43.32,36.0,10697.49
2015-06-18,60.31,56.94,42.22,35.14,10051.94
2015-06-22,56.13,54.43,39.06,32.84,10354.09
2015-06-23,56.01,54.1,39.52,33.45,10555.43
2015-06-24,57.33,55.27,40.54,34.42,10187.17
2015-06-25,56.24,54.37,38.93,33.84,9399.8
2015-06-28,50.94,49.34,35.1,30.56,9109.73
2015-06-29,48.98,46.04,33.42,28.41,9723.85
2015-06-30,52.14,49.0,35.96,30.87,9225.22
2015-07-01,48.62,45.85,33.91,29.05,8942.17
2015-07-02,46.75,44.25,32.11,28.12,8442.69
2015-07-05,43.27,41.08,29.52,26.8,8789.13
2015-07-06,42.56,40.5,30.62,27.41,8774.69
2015-07-07,40.33,38.38,29.71,26.0,8138.83
2015-07-08,39.01,35.87,27.63,25.4,8672.12
2015-07-09,39.97,38.06,29.48,26.78,9115.34
2015-07-12,42.74,40.51,31.25,28.83,9261.12
2015-07-13,45.67,43.21,32.36,29.82,9018.66
2015-07-14,45.94,43.74,31.3,28.84,8765.35
2015-07-15,42.81,40.93,29.88,27.47,8794.87
2015-07-16,43.73,41.79,29.94,28.36,9090.03
2015-07-19,46.28,44.18,31.45,29.38,9086.51
2015-07-20,47.15,44.97,31.85,29.98,9086.91
2015-07-21,47.62,43.46,32.77,29.75,9053.95
2015-07-22,48.26,44.09,32.65,29.79,9265.57
2015-07-23,48.52,45.71,33.7,30.25,9122.47
2015-07-26,48.07,45.33,33.14,29.97,8327.94
2015-07-27,45.31,43.02,30.08,28.36,8300.94
2015-07-28,44.35,42.23,30.42,27.21,8540.12
2015-07-29,46.89,44.47,31.6,28.45,8310.86
2015-07-30,45.8,43.54,30.12,27.45,8282.52
2015-08-02,45.34,42.98,30.34,27.13,8300.82
2015-08-03,44.24,41.86,30.13,27.35,8549.37
2015-08-04,46.57,44.06,31.64,28.78,8373.45
2015-08-05,45.68,43.2,30.9,27.94,8302.08
2015-08-06,45.4,42.89,30.35,27.48,8456.56
