date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2011-07-07,47.0,43.93,34.57,33.17,3394.06
2011-07-10,46.35,43.53,34.46,32.88,3405.27
2011-07-11,46.69,43.53,34.92,33.45,3347.13
2011-07-12,46.64,43.57,34.39,33.09,3404.49
2011-07-13,46.85,44.39,35.08,33.65,3419.74
2011-07-14,47.21,44.0,35.32,33.81,3435.9
2011-07-17,47.23,44.0,35.43,33.94,3430.68
2011-07-18,47.63,44.41,35.5,33.71,3398.92
2011-07-19,47.52,44.01,35.26,33.57,3397.04
2011-07-20,47.22,44.04,35.2,33.75,3358.84
2011-07-21,46.59,43.77,34.77,33.16,3369.06
2011-07-24,46.74,43.9,35.03,33.34,3253.77
2011-07-25,46.71,42.49,34.15,32.21,3265.07
2011-07-26,46.87,43.01,34.15,32.41,3297.39
2011-07-27,47.26,43.65,34.53,32.78,3276.53
2011-07-28,47.36,43.38,34.61,32.48,3259.54
2011-07-31,46.85,42.83,34.29,32.05,3267.1
2011-08-01,46.71,42.97,34.36,32.0,3243.62
2011-08-02,46.35,42.96,34.31,31.88,3245.08
2011-08-03,46.8,43.06,34.36,32.08,3253.98
2011-08-04,47.03,42.91,34.59,31.95,3186.41
2011-08-07,46.37,42.47,33.8,31.24,3060.38
2011-08-08,44.39,40.59,32.33,29.97,3061.3
2011-08-09,43.91,40.09,32.17,29.14,3093.69
2011-08-10,44.14,40.61,32.49,29.56,3142.32
2011-08-11,44.84,41.19,32.99,30.13,3158.73
2011-08-14,45.34,42.03,33.33,30.5,3205.29
2011-08-15,46.01,42.82,33.85,30.83,3181.76
2011-08-16,45.64,42.45,33.42,30.46,3168.73
2011-08-17,45.11,42.28,33.31,30.22,3112.56
2011-08-18,44.34,41.94,32.88,29.81,3083.46
2011-08-21,43.91,41.44,32.39,29.56,3053.58
2011-08-22,43.63,41.21,32.13,29.54,3101.66
2011-08-23,44.37,41.67,32.85,29.98,3091.5
2011-08-24,44.67,41.7,32.81,29.71,3184.35
2011-08-25,45.63,42.19,33.5,30.44,3184.15
2011-08-28,45.8,42.41,33.51,30.64,3137.61
2011-08-29,45.4,42.35,33.05,30.65,3121.52
2011-08-30,45.05,42.2,33.01,30.25,3121.63
2011-08-31,44.84,42.23,32.76,30.21,3105.14
2011-09-01,44.48,41.91,32.49,30.08,3071.06
2011-09-04,44.31,41.41,32.14,29.75,3002.72
2011-09-05,44.24,40.72,31.66,29.05,2979.99
2011-09-06,43.97,40.45,31.47,28.86,3043.89
2011-09-07,44.34,41.43,32.15,29.7,3016.74
2011-09-08,44.21,41.02,31.89,29.33,3007.78
2011-09-12,44.33,40.45,31.68,28.91,2969.98
2011-09-13,42.92,40.14,31.17,28.63,2989.24
2011-09-14,43.41,40.24,31.79,29.04,2986.6
2011-09-15,43.42,40.24,31.64,28.95,2990.45
2011-09-18,43.75,40.59,31.45,28.96,2930.87
2011-09-19,43.2,39.75,30.91,28.16,2943.12
2011-09-20,43.4,39.97,30.72,28.23,3031.55
2011-09-21,44.05,41.17,31.78,29.19,2939.76
2011-09-22,43.46,39.96,30.81,28.32,2920.33
2011-09-25,43.15,39.67,30.86,28.01,2860.75
2011-09-26,42.44,39.04,30.35,27.63,2885.62
2011-09-27,42.64,38.89,30.68,27.39,2850.86
2011-09-28,41.93,38.21,29.87,26.85,2808.79
2011-09-29,40.67,37.42,28.79,26.16,2800.62
2011-10-09,40.49,36.86,28.84,26.29,2776.53
2011-10-10,40.29,36.66,28.51,26.12,2769.7
2011-10-11,40.17,36.58,28.54,25.89,2869.25
2011-10-12,41.26,37.85,29.46,26.84,2893.18
2011-10-13,41.82,38.37,29.86,27.09,2882.96
2011-10-16,41.66,38.14,29.77,26.96,2895.81
2011-10-17,41.82,38.26,30.06,26.98,2813.14
2011-10-18,40.88,37.21,29.25,26.16,2801.52
2011-10-19,40.68,37.02,28.85,26.14,2729.89
2011-10-20,39.17,36.23,28.11,25.6,2706.86
2011-10-23,39.52,35.9,27.79,25.24,2774.46
2011-10-24,39.6,36.39,28.4,25.45,2833.58
2011-10-25,40.35,37.55,29.15,25.93,2862.45
2011-10-26,40.74,37.93,29.3,26.58,2868.01
2011-10-27,40.79,37.99,29.35,26.63,2926.31
2011-10-30,41.67,38.22,29.89,27.14,2919.09
2011-10-31,41.87,38.16,30.06,26.88,2920.97
2011-11-01,41.91,38.17,30.07,26.8,2970.75
2011-11-02,42.31,38.82,30.6,27.65,2976.92
2011-11-03,42.9,39.06,30.73,27.83,2998.85
2011-11-06,42.59,39.49,30.95,28.08,2973.63
2011-11-07,42.74,38.95,30.93,27.88,2956.07
2011-11-08,42.56,38.84,30.92,27.81,2988.14
2011-11-09,42.89,39.44,31.24,28.24,2934.67
2011-11-10,42.22,38.82,30.42,27.66,2930.56
2011-11-13,42.51,38.82,30.39,27.63,2993.23
2011-11-14,43.17,39.74,30.95,28.41,2994.95
2011-11-15,43.52,40.06,31.04,28.57,2915.37
2011-11-16,42.76,39.04,30.46,27.79,2907.2
2011-11-17,42.67,38.96,30.39,27.88,2840.75
2011-11-20,41.49,37.87,29.84,26.96,2843.96
2011-11-21,41.5,37.95,29.98,27.22,2842.16
2011-11-22,41.4,37.87,29.9,27.19,2818.79
2011-11-23,41.52,37.68,29.72,26.77,2821.36
2011-11-24,41.41,37.59,29.48,26.53,2801.63
2011-11-27,41.17,37.34,29.38,26.56,2805.06
2011-11-28,41.23,37.45,29.4,26.43,2845.66
2011-11-29,41.9,38.06,29.63,27.22,2745.51
2011-11-30,40.86,36.82,28.49,26.04,2809.95
2011-12-01,41.35,37.59,29.13,26.46,2773.83
2011-12-04,40.52,36.84,28.8,25.91,2721.6
2011-12-05,39.58,36.04,27.81,25.0,2717.45
2011-12-06,39.95,36.03,28.09,24.96,2728.96
2011-12-07,39.96,35.8,27.82,25.0,2725.98
2011-12-08,39.96,35.4,27.77,25.16,2701.85
2011-12-11,39.49,35.36,27.62,24.75,2672.17
2011-12-12,38.99,35.58,27.4,24.48,2603.77
2011-12-13,38.28,34.3,26.48,23.49,2571.58
2011-12-14,37.56,33.63,25.85,22.97,2508.36
2011-12-15,36.42,32.74,25.19,22.29,2566.35
2011-12-18,37.43,33.63,25.92,23.05,2563.16
2011-12-19,37.47,33.68,25.87,23.18,2555.3
